Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"DST1","YGL043W","nucleus","53.96","19.1703","nucleus","126.324","nucleus","185.533","nucleus","34.6524","#N/A","","nucleus","46.47","0.86","0","21.95","nucleus","44.05","0.81","0","13.38","nucleus","39.97","0.74","0","","nucleus","nucleus","78.147","1.44799","1","19.6523","General transcription elongation factor TFIIS, enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites"
"PHD1","YKL043W","nucleus","27.24","","nucleus","44.8159","nucleus","13.5343","below threshold","18.8811","below threshold","22.9536","nucleus","19.15","0.7","-1","","nucleus","29.18","1.07","0","","nucleus","30.04","1.1","0","","","","","","","","Transcriptional activator that enhances pseudohyphal growth; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate"
"RED1","YLR263W","cytosol","18.41","5.54703","punctate,nucleus","44.5188","punctate,nucleus","12.5563","below threshold","18.3429","#N/A","0","cytosol","22.32","1.21","0","7.8","cytosol","19.58","1.06","0","3.97","cytosol","23.8","1.29","0","","cytosol","cytosol","18.3223","0.994696","0","2.97427","Protein component of the axial elements of the synaptonemal complex, involved in chromosome segregation during the first meiotic division; interacts with Hop1p; required for wild-type levels of Mek1p kinase activity"
"CDC26","YFR036W","below threshold","18.14","3.56517","cytosol,nucleus","86.5374","cytosol","124.28","below threshold","19.7238","cytosol","56.4066","cytosol","16.53","0.91","0","5.32","cytosol","15.32","0.84","0","2.35","cytosol","16.55","0.91","0","","below threshold","below threshold","15.9369","0.878248","0","1.69796","Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition"
"NFI1","YOR156C","nucleus","20.23","","punctate,nucleus","41.5505","punctate,nucleus","28.9211","nucleus","20.2784","below threshold","27.7613","nucleus","21.72","1.07","0","","nucleus","22.78","1.12","0","","nucleus","17.89","0.88","0","","","","","","","","SUMO ligase, catalyzes the covalent attachment of SUMO (Smt3p) to proteins; involved in maintenance of proper telomere length"
"BRN1","YBL097W","nucleus","23.72","5.82108","cytosol,punctate,nucleus","35.6524","nucleus","17.3886","punctate,nucleus","24.6047","below threshold","27.0931","nucleus, punctate","25.54","1.07","0","8.25","nucleus","28.15","1.18","0","4.71","nucleus, punctate","","","","","nucleus","nucleus","24.1203","1.01661","0","3.97613","Subunit of the condensin complex; required for chromosome condensation and for clustering of tRNA genes at the nucleolus; may influence multiple aspects of chromosome transmission"
"CSM2","YIL132C","below threshold","17.54","3.7899","cytosol,nucleus","75.359","nucleus","83.7006","nucleus","21.1324","#N/A","0","cytosol","20.06","1.14","0","6.37","cytosol","16.44","0.93","0","4.2","cytosol","17.86","1.01","0","","below threshold","below threshold","16.4694","0.938855","0","1.93421","Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair, required for accurate chromosome segregation during meiosis"
"MET32","YDR253C","below threshold","14.6","4.02112","nucleus","41.9771","nucleus","43.0662","below threshold","16.6869","nucleus","26.6992","cytosol","15.1","1.03","0","5.93","cytosol","17.29","1.18","0","4.05","cytosol","22.67","1.55","0","","below threshold","below threshold","16.5994","1.13615","0","2.04321","Zinc-finger DNA-binding protein, involved in transcriptional regulation of the methionine biosynthetic genes, similar to Met31p"
"PTH1","YHR189W","mitochondria","17.57","5.41444","nucleus","103.59","nucleus","116.523","nucleus","68.6218","#N/A","","mitochondria","17.45","0.99","0","6.11","mitochondria","19.46","1.1","0","3.97","mitochondria","18.03","1.02","0","","mitochondria","mitochondria","16.7318","0.951934","0","2.58287","One of two (see also PTH2) mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium"
"TOS8","YGL096W","below threshold","16.59","4.18076","punctate,nucleus","54.7651","nucleus","11.4287","below threshold","19.4837","#N/A","0","cytosol","18.37","1.1","0","7.08","cytosol","17.19","1.03","0","3.65","nucleus","15.93","0.95","0","","below threshold","below threshold","17.2691","1.04024","0","3.50102","Homeodomain-containing protein and putative transcription factor found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; similar to Cup9p transcription factor"
"HAP3","YBL021C","below threshold","20.24","5.46285","cytosol,nucleus","63.7151","nucleus","69.4632","nucleus","26.4944","#N/A","0","cytosol","16.21","0.8","0","6.42","cytosol","18.16","0.89","0","3.49","cytosol","15.97","0.78","0","","below threshold","below threshold","16.9325","0.836374","0","1.95241","Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding"
"MOG1","YJR074W","cytosol","26.78","8.32934","cytosol,nucleus","227.936","nucleus","508.728","below threshold","18.6991","#N/A","0","cytosol","36.31","1.35","1","13.77","cytosol","23.81","0.88","0","5.25","cytosol","30.29","1.13","0","","cytosol","cytosol","33.8032","1.26186","0","11.0943","Conserved nuclear protein that interacts with GTP-Gsp1p, which is a Ran homolog of the Ras GTPase family, and stimulates nucleotide release, involved in nuclear protein import, nucleotide release is inhibited by Yrb1p"
"YBR138C","YBR138C","below threshold","15.43","3.67331","nucleus","38.2463","punctate,nucleus","20.9792","below threshold","16.0846","#N/A","0","cytosol","17.05","1.1","0","6.91","cytosol","15.93","1.03","0","3.46","cytosol","13.6","0.88","0","","below threshold","below threshold","17.1397","1.11043","0","1.33595","Cytoplasmic protein of unknown function, potentially phosphorylated by Cdc28p; YBR138C is not an essential gene"
"CNB1","YKL190W","cytosol","54.99","13.6706","cytosol,nucleus","100.563","cytosol","191.127","cytosol","40.2763","#N/A","0","cytosol","59.83","1.08","0","20.42","cytosol","53.01","0.96","0","11.61","cytosol","57.68","1.04","0","","cytosol","cytosol","71.2523","1.29554","0","15.3274","Calcineurin B; the regulatory subunit of calcineurin, a Ca++/calmodulin-regulated type 2B protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is encoded by CNA1 and/or CMP1"
"YKL075C","YKL075C","cytosol","27.85","5.99288","cytosol,nucleus","44.3819","cytosol","31.7086","below threshold","30.2485","#N/A","0","cytosol","25.06","0.89","0","8.05","cytosol","29.29","1.05","0","3.94","cytosol","18.65","0.66","0","","cytosol","cytosol","27.6973","0.994133","0","3.25163","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; proposed to be involved in resistance to streptozotocin and camptothecin"
"SEM1","YDR363W-A","nucleus","115.05","36.4608","punctate,nucleus","208.619","nucleus","439.935","punctate,nucleus","122.27","#N/A","","nucleus","151.36","1.31","0","52.91","nucleus","91.59","0.79","0","28.88","nucleus","154.27","1.34","0","","nucleus","nucleus","102.81","0.893549","0","22.5308","Component of the lid subcomplex of the regulatory subunit of the 26S proteasome; involved in mRNA export mediated by the TREX-2 complex (Sac3p-Thp1p); ortholog of human DSS1"
"UFD4","YKL010C","below threshold","15.54","3.62298","cytosol,nucleus","104.586","nucleus","106.832","nucleus","33.8272","#N/A","","cytosol","14.78","0.95","0","4.15","cytosol","18.28","1.17","0","3.27","cytosol","15.69","1","0","","below threshold","below threshold","19.8665","1.27754","0","3.71029","Ubiquitin-protein ligase (E3) that interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; cytoplasmic E3 involved in the degradation of ubiquitin fusion proteins"
"NMA111","YNL123W","nucleus","48.62","","nucleus","124.219","nucleus,nucleolus","133.565","nucleus","66.6058","nucleus,nucleolus","39.0866","nucleus","29.3","0.6","-1","","nucleus","52.01","1.06","0","","nucleus","24.4","0.5","-1","","","","","","","","Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases"
"URA6","YKL024C","cytosol","70.17","14.5014","cytosol,nucleus","349.11","ER","106.54","below threshold","81.6967","cytosol","99.0019","cytosol","74.88","1.06","0","27.67","cytosol","51.21","0.72","0","8.34","cytosol","31.96","0.45","0","","cytosol","cytosol","62.717","0.89365","0","11.2773","Uridylate kinase, catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines, converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP)"
"SDC1","YDR469W","nucleus","25.88","6.51538","cytosol,nucleus","128.636","cytosol","252.212","cytosol","33.9912","#N/A","0","nucleus","21.54","0.83","0","8.89","nucleus","22.75","0.87","0","3.94","nucleus","28.28","1.09","0","","nucleus","nucleus","27.0936","1.04679","0","5.91248","Subunit of the COMPASS (Set1C) complex, which methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30"
"UBC8","YEL012W","below threshold","17.37","4.8625","cytosol,nucleus","307.569","cytosol","557.696","nucleus","61.2671","#N/A","0","cytosol","15.9","0.91","0","4.83","cytosol","18.7","1.07","0","4.8","cytosol","20.42","1.17","0","","below threshold","below threshold","16.7664","0.964742","0","3.47265","Ubiquitin-conjugating enzyme that negatively regulates gluconeogenesis by mediating the glucose-induced ubiquitination of fructose-1,6-bisphosphatase (FBPase); cytoplasmic enzyme that catalyzes the ubiquitination of histones in vitro"
"PUS2","YGL063W","","","","cytosol,nucleus","37.1979","punctate","10.6163","below threshold","16.6104","below threshold","23.8909","","","","","","","","","","","","","","","","","","","","","",""
"MHF1","YOL086W-A","","","","cytosol,nucleus","83.3077","nucleus","25.1413","nucleus","29.4463","below threshold","26.8942","","","","","","","","","","","","","","","","","","","","","",""
"HSH49","YOR319W","nucleus","27.14","6.12729","cytosol,nucleus","71.918","nucleus","61.0609","nucleus","33.1405","cytosol,nucleus","31.6526","nucleus","27.67","1.01","0","9.01","nucleus","22.52","0.82","0","5.42","nucleus","30.52","1.12","0","","nucleus","nucleus","27.4862","1.01258","0","3.44124","U2-snRNP associated splicing factor with similarity to the mammalian splicing factor SAP49; proposed to function as a U2-snRNP assembly factor along with Hsh155p and binding partner Cus1p; contains two RNA recognition motifs (RRM)"
"IML3","YBR107C","punctate","17.8","4.54007","cytosol,nucleus","58.1471","nucleus","61.3126","punctate","20.4529","cytosol","34.7236","punctate","18.29","1.02","0","6.95","punctate","16.87","0.94","0","4.3","punctate","17.23","0.96","0","","punctate","punctate","20.2102","1.1347","0","3.62553","Protein with a role in kinetochore function, localizes to the outer kinetochore in a Ctf19p-dependent manner, interacts with Chl4p and Ctf19p"
"YDR003W-A","YDR003W-A","","","","cytosol,nucleus","51.4385","below threshold","0","below threshold","19.8961","#N/A","22.815","","","","","","","","","","","","","","","","","","","","","",""
"DAP1","YPL170W","below threshold","13.62","3.63152","cytosol,nucleus","75.7076","nucleus","172.416","cytosol","36.3118","#N/A","","cytosol","15.59","1.14","0","5.53","cytosol","14.04","1.03","0","3.37","cytosol","16.78","1.23","0","","below threshold","below threshold","15.3673","1.12747","0","3.02893","Heme-binding protein involved in regulation of cytochrome P450 protein Erg11p; damage response protein, related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres, mitochondria, and sterol synthesis"
"INO2","YDR123C","","","","nucleus","57.2491","nucleus","22.6435","punctate,nucleus","23.5502","below threshold","28.2817","","","","","","","","","","","","","","","","","","","","","",""
"YML100W-A","YML100W-A","below threshold","18.1","3.98411","cytosol,nucleus","35.674","below threshold","5.79157","below threshold","21.7898","#N/A","24.4031","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
"MSH2","YOL090W","nucleus","31.68","9.55264","nucleus","76.5596","nucleus","29.2349","nucleus","38.2923","nucleus","33.5377","nucleus","36.37","1.14","0","12.27","nucleus","35.71","1.12","0","8.45","nucleus","24.91","0.78","0","","nucleus","nucleus","36.8054","1.16152","0","8.75762","Protein that forms heterodimers with Msh3p and Msh6p that bind to DNA mismatches to initiate the mismatch repair process; contains a Walker ATP-binding motif required for repair activity; Msh2p-Msh6p binds to and hydrolyzes ATP"
"YNG1","YOR064C","nucleus","17.8","4.28327","nucleus","32.0998","nucleus","15.4197","below threshold","21.9386","below threshold","24.6945","nucleus","19.69","1.1","0","6.8","nucleus","16.56","0.93","0","3.05","nucleus","22.5","1.26","0","","nucleus","nucleus","16.7057","0.937932","0","2.543","Subunit of the NuA3 histone acetyltransferase complex that acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3, has similarity to the human tumor suppressor ING1"
"ORC2","YBR060C","nucleus","20.62","","nucleus","52.5392","nucleus","14.1589","nucleus","28.9297","below threshold","24.6788","nucleus","22.19","1.07","0","","nucleus","24.63","1.19","0","","nucleus","17.57","0.85","0","","","","","","","","Subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; interacts with Spp1p and with trimethylated histone H3; phosphorylated by Cdc28p"
"YCR051W","YCR051W","nucleus","44.38","","nucleus","226.643","nucleus","343.876","nucleus","40.9586","nucleus","66.2938","nucleus","34.8","0.78","0","","nucleus","29.57","0.66","0","","nucleus","29.91","0.67","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; contains ankyrin (Ank) repeats; YCR051W is not an essential gene"
